tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0170452,movie,Prince of Central Park,Prince of Central Park,0,2000.0,,109,"Action,Adventure,Drama"
tt0170508,movie,Il resto di niente,Il resto di niente,0,2004.0,,103,"Drama,History"
tt0170691,movie,Tigerland,Tigerland,0,2000.0,,101,"Drama,War"
tt0171339,movie,Generation Ax,Generation Ax,0,2001.0,,78,Horror
tt0171356,movie,Gun Shy,Gun Shy,0,2000.0,,101,"Comedy,Crime,Romance"
tt0171359,movie,Hamlet,Hamlet,0,2000.0,,112,"Drama,Romance,Thriller"
tt0171433,movie,Keeping the Faith,Keeping the Faith,0,2000.0,,128,"Comedy,Drama,Romance"
tt0171580,movie,Nurse Betty,Nurse Betty,0,2000.0,,110,"Comedy,Crime,Drama"
tt0171827,movie,The Thundering 8th,The Thundering 8th,0,2000.0,,100,"Action,Drama,Romance"
tt0172156,movie,Bad Boys II,Bad Boys II,0,2003.0,,147,"Action,Comedy,Crime"
tt0172182,movie,Blood Type,Blood Type,0,2018.0,,90,"Comedy,Drama,Mystery"
tt0172464,movie,The Million Dollar Kid,The Million Dollar Kid,0,2000.0,,91,"Action,Adventure,Comedy"
tt0172495,movie,Gladiator,Gladiator,0,2000.0,,155,"Action,Adventure,Drama"
tt0172543,movie,He Died with a Felafel in His Hand,He Died with a Felafel in His Hand,0,2001.0,,107,"Comedy,Romance"
tt0172632,movie,Joe Gould's Secret,Joe Gould's Secret,0,2000.0,,104,Drama
tt0172699,movie,Labor Pains,Labor Pains,0,2000.0,,90,"Comedy,Drama,Romance"
tt0172794,movie,The Apostate,Michael Angel,0,2000.0,,94,"Crime,Horror,Mystery"
tt0172854,movie,Naked with Loons,Naked with Loons,0,2000.0,,102,Comedy
tt0172949,movie,Party Crasher: My Bloody Birthday,Party Crasher: My Bloody Birthday,0,2000.0,,91,Horror
tt0172995,movie,Play Dead,Play Dead,0,2001.0,,79,Comedy
tt0173498,movie,Zigs,Zigs,0,2001.0,,93,"Comedy,Drama"
tt0173568,movie,The Sexy Mysterious Murders,Kiss Kiss Bang Bang,0,2000.0,,75,Thriller
tt0173716,movie,Cecil B. Demented,Cecil B. Demented,0,2000.0,,87,"Comedy,Crime,Thriller"
tt0173840,movie,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,0,2001.0,,106,"Action,Adventure,Animation"
tt0174336,movie,Whipped,Whipped,0,2000.0,,82,"Comedy,Romance"
tt0174480,movie,Autumn in New York,Autumn in New York,0,2000.0,,103,"Drama,Romance"
tt0174646,movie,Just for the Time Being,Just for the Time Being,0,2000.0,,79,"Comedy,Drama,Romance"
tt0174732,movie,Herman U.S.A.,Herman U.S.A.,0,2001.0,,89,"Comedy,Romance"
tt0175114,movie,Retiring Tatiana,Retiring Tatiana,0,2000.0,,108,Comedy
tt0175142,movie,Scary Movie,Scary Movie,0,2000.0,,88,Comedy
tt0175526,movie,Cherry Falls,Cherry Falls,0,2000.0,,92,"Horror,Mystery,Thriller"
tt0176185,movie,The Story of O: Untold Pleasures,The Story of O: Untold Pleasures,0,2002.0,,98,Drama
tt0176244,movie,Tripfall,Tripfall,0,2000.0,,91,Thriller
tt0176578,movie,Building Bridges,Building Bridges,0,2000.0,,45,"Biography,Drama"
tt0176579,movie,Bullfighter,Bullfighter,0,2000.0,,90,"Action,Adventure,Fantasy"
tt0176694,movie,The Tragedy of Man,Az ember tragédiája,0,2011.0,,160,"Animation,Drama,History"
tt0176783,movie,Gossip,Gossip,0,2000.0,,90,"Drama,Mystery,Thriller"
tt0176883,movie,Kids World,Kids World,0,2001.0,,93,"Adventure,Comedy,Family"
tt0177068,movie,Once in the Life,Once in the Life,0,2000.0,,107,"Crime,Drama"
tt0177185,movie,The Rowdy Girls,The Rowdy Girls,0,2000.0,,90,"Comedy,Romance,Western"
tt0177195,movie,Sample People,Sample People,0,2000.0,,97,"Comedy,Crime,Drama"
tt0177213,movie,The Strange Case of Señor Computer,The Strange Case of Señor Computer,0,2000.0,,91,"Comedy,Sci-Fi"
tt0177513,movie,All the Wrong Places,All the Wrong Places,0,2000.0,,95,"Comedy,Romance"
tt0177636,movie,Beloved Clara,Geliebte Clara,0,2008.0,,107,"Biography,Drama,Music"
tt0177650,movie,Company Man,Company Man,0,2000.0,,95,Comedy
tt0177845,movie,Hotel Splendide,Hotel Splendide,0,2000.0,,98,Comedy
tt0177858,movie,In July,Im Juli,0,2000.0,,99,"Adventure,Comedy,Romance"
tt0177882,movie,Kebab Connection,Kebab Connection,0,2004.0,,96,"Action,Comedy,Romance"
tt0177885,movie,Killer Bud,Killer Bud,0,2001.0,,92,Comedy
tt0177888,movie,King of the Jungle,King of the Jungle,0,2000.0,,99,"Crime,Drama,Thriller"
tt0177971,movie,The Perfect Storm,The Perfect Storm,0,2000.0,,130,"Action,Adventure,Drama"
tt0177997,movie,Women of the Night,Women of the Night,0,2001.0,,97,Thriller
tt0178043,movie,Stranger Than Fiction,Stranger Than Fiction,0,2000.0,,90,"Comedy,Thriller"
tt0178050,movie,Sunset Strip,Sunset Strip,0,2000.0,,90,"Comedy,Drama"
tt0178642,movie,The Invisible Circus,The Invisible Circus,0,2001.0,,93,Drama
tt0179098,movie,Moonlight Mile,Moonlight Mile,0,2002.0,,117,"Drama,Romance"
tt0179144,movie,Dean Quixote,Dean Quixote,0,2000.0,,90,Comedy
tt0179183,movie,Fortress 2: Re-Entry,Fortress 2,0,2000.0,,92,"Action,Sci-Fi"
tt0179344,movie,Tell Me No Lies,The Midnight Hour,0,2001.0,,91,"Drama,Thriller"
tt0179400,movie,Out of Depth,Out of Depth,0,2000.0,,100,Thriller
tt0179435,movie,The Proposal,The Proposal,0,2001.0,,91,"Drama,Thriller"
tt0179443,movie,Rancid Aluminum,Rancid Aluminium,0,2000.0,,91,"Comedy,Crime,Drama"
tt0179473,movie,"South of Heaven, West of Hell","South of Heaven, West of Hell",0,2000.0,,131,"Drama,Western"
tt0179626,movie,15 Minutes,15 Minutes,0,2001.0,,120,"Action,Crime,Drama"
tt0179653,movie,Astoria,Astoria,0,2000.0,,103,Drama
tt0179803,movie,Angels with Angles,Angels with Angles,0,2005.0,,87,Comedy
tt0179861,movie,Icebreaker,Icebreaker,0,2000.0,,90,"Action,Drama"
tt0180052,movie,The Adventures of Pluto Nash,The Adventures of Pluto Nash,0,2002.0,,95,"Action,Comedy,Sci-Fi"
tt0180073,movie,Quills,Quills,0,2000.0,,124,"Biography,Drama"
tt0180093,movie,Requiem for a Dream,Requiem for a Dream,0,2000.0,,102,Drama
tt0180679,movie,Escanaba in da Moonlight,Escanaba in da Moonlight,0,2001.0,,91,"Comedy,Fantasy"
tt0180683,movie,Everything's Jake,Everything's Jake,0,2000.0,,92,"Comedy,Drama"
tt0180734,movie,Hardball,Hard Ball,0,2001.0,,106,"Comedy,Drama,Sport"
tt0181151,movie,What Planet Are You From?,What Planet Are You From?,0,2000.0,,105,"Comedy,Sci-Fi"
tt0181311,movie,Best,Best,0,2000.0,,102,"Biography,Drama"
tt0181430,movie,Crossing the Rubicon,Crossing the Rubicon,0,2002.0,,115,"Romance,Sci-Fi"
tt0181536,movie,Finding Forrester,Finding Forrester,0,2000.0,,136,Drama
tt0181689,movie,Minority Report,Minority Report,0,2002.0,,145,"Action,Crime,Mystery"
tt0181739,movie,Osmosis Jones,Osmosis Jones,0,2001.0,,95,"Action,Adventure,Animation"
tt0181836,movie,The Specials,The Specials,0,2000.0,,82,"Action,Comedy,Fantasy"
tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003.0,,109,"Action,Sci-Fi"
tt0181865,movie,Traffic,Traffic,0,2000.0,,147,"Crime,Drama,Thriller"
tt0181875,movie,Almost Famous,Almost Famous,0,2000.0,,122,"Adventure,Comedy,Drama"
tt0181945,movie,A Piece of Eden,A Piece of Eden,0,2000.0,,106,"Comedy,Drama,Romance"
tt0181984,movie,Boiler Room,Boiler Room,0,2000.0,,120,"Crime,Drama,Thriller"
tt0182000,movie,The Caveman's Valentine,The Caveman's Valentine,0,2001.0,,105,"Crime,Drama,Music"
tt0182027,movie,The Cure for Boredom,The Cure for Boredom,0,2001.0,,87,Comedy
tt0182295,movie,Love's Labour's Lost,Love's Labour's Lost,0,2000.0,,93,"Comedy,Musical,Romance"
tt0182508,movie,Urbania,Urbania,0,2000.0,,103,Drama
tt0183056,movie,Esther Kahn,Esther Kahn,0,2000.0,,157,"Drama,Romance"
tt0183113,movie,Gentleman B.,Gentleman B.,0,2000.0,,89,Thriller
tt0183142,movie,Gunblast Vodka,Gunblast Vodka,0,2000.0,,97,"Comedy,Thriller"
tt0183280,movie,Intrepid,Intrepid,0,2000.0,,90,"Action,Adventure,Drama"
tt0183423,movie,Love Beat the Hell Outta Me,Love Beat the Hell Outta Me,0,2000.0,,89,Drama
tt0183488,movie,A Man Is Mostly Water,A Man Is Mostly Water,0,2000.0,,110,"Comedy,Music"
tt0183505,movie,"Me, Myself & Irene","Me, Myself & Irene",0,2000.0,,116,Comedy
tt0183523,movie,Mission to Mars,Mission to Mars,0,2000.0,,114,"Adventure,Sci-Fi,Thriller"
tt0183550,movie,My Mother Frank,My Mother Frank,0,2000.0,,95,"Comedy,Drama,Romance"
tt0183639,movie,The Pavilion,The Pavilion,0,2000.0,,94,"Drama,Western"
tt0183649,movie,Phone Booth,Phone Booth,0,2002.0,,81,"Crime,Mystery,Thriller"
tt0183659,movie,Pollock,Pollock,0,2000.0,,122,"Biography,Drama"
tt0183790,movie,A Knight's Tale,A Knight's Tale,0,2001.0,,132,"Action,Adventure,Romance"
tt0183808,movie,Spanish Judges,Spanish Judges,0,2000.0,,98,"Crime,Drama,Thriller"
tt0183869,movie,Taxi 2,Taxi 2,0,2000.0,,88,"Action,Comedy,Crime"
tt0184009,movie,What I Like About You,What I Like About You,0,2000.0,,90,Comedy
tt0184457,movie,"Farewell, My Love","Farewell, My Love",0,2000.0,,90,"Action,Crime,Thriller"
tt0184719,movie,Maryam,Maryam,0,2002.0,,87,Drama
tt0184791,movie,O,O,0,2001.0,,95,"Drama,Romance,Thriller"
tt0184858,movie,Reindeer Games,Reindeer Games,0,2000.0,,104,"Action,Crime,Thriller"
tt0184894,movie,Shanghai Noon,Shanghai Noon,0,2000.0,,110,"Action,Adventure,Comedy"
tt0184907,movie,Snow Day,Snow Day,0,2000.0,,89,"Adventure,Comedy,Family"
tt0185007,movie,Whispers: An Elephant's Tale,Whispers: An Elephant's Tale,0,2000.0,,72,"Adventure,Family"
tt0185014,movie,Wonder Boys,Wonder Boys,0,2000.0,,107,"Comedy,Drama"
tt0185183,movie,Battlefield Earth,Battlefield Earth,0,2000.0,,118,"Action,Adventure,Sci-Fi"
tt0185431,movie,Little Nicky,Little Nicky,0,2000.0,,90,"Comedy,Fantasy"
tt0185542,movie,New Year's Day,New Year's Day,0,2000.0,,101,Drama
tt0186029,movie,Dirk and Betty,Dirk and Betty,0,2000.0,,92,Comedy
tt0186045,movie,Drowning Mona,Drowning Mona,0,2000.0,,96,"Comedy,Crime,Mystery"
tt0186151,movie,Frequency,Frequency,0,2000.0,,118,"Crime,Drama,Mystery"
tt0186183,movie,The Guilty,The Guilty,0,2000.0,,108,"Crime,Drama,Thriller"
tt0186202,movie,Cowboy Up,Cowboy Up,0,2001.0,,105,"Drama,Romance,Western"
tt0186221,movie,A House by the Sea,A House by the Sea,0,2000.0,,93,Drama
tt0186454,movie,Point Doom,Point Doom,0,2000.0,,100,"Action,Crime,Drama"
tt0186549,movie,The Simian Line,The Simian Line,0,2000.0,,106,"Drama,Romance"
tt0186566,movie,Space Cowboys,Space Cowboys,0,2000.0,,130,"Action,Adventure,Thriller"
tt0186589,movie,Sugar & Spice,Sugar & Spice,0,2001.0,,81,"Comedy,Crime"
tt0186719,movie,The Young Unknowns,The Young Unknowns,0,2000.0,,87,Drama
tt0186785,movie,Greener,Greener,0,2004.0,,89,"Comedy,Drama"
tt0186894,movie,Bounce,Bounce,0,2000.0,,106,"Drama,Romance"
tt0186975,movie,Down to You,Down to You,0,2000.0,,91,"Comedy,Drama,Romance"
tt0187078,movie,Gone in 60 Seconds,Gone in Sixty Seconds,0,2000.0,,118,"Action,Crime,Thriller"
tt0187387,movie,Living the Life,Living the Life,0,2000.0,,90,"Crime,Drama"
tt0187393,movie,The Patriot,The Patriot,0,2000.0,,165,"Action,Drama,History"
tt0187512,movie,She Gets What She Wants,"Slap Her, She's French!",0,2002.0,,92,"Comedy,Romance"
tt0187559,movie,Playing Mona Lisa,Playing Mona Lisa,0,2000.0,,97,Comedy
tt0187696,movie,Anatomy,Anatomie,0,2000.0,,103,"Horror,Thriller"
tt0187738,movie,Blade II,Blade II,0,2002.0,,117,"Action,Horror,Sci-Fi"
tt0187750,movie,Primary Suspect,Primary Suspect,0,2000.0,,91,"Action,Mystery,Thriller"
tt0187761,movie,Brooklyn Sonnet,Brooklyn Sonnet,0,2000.0,,95,"Action,Drama"
tt0187847,movie,Fear of Fiction,Fear of Fiction,0,2000.0,,99,Drama
tt0188045,movie,Magicians,Magicians,0,2000.0,,108,Comedy
tt0188055,movie,Mercy,Mercy,0,2000.0,,117,"Mystery,Thriller"
tt0188128,movie,Very Annie Mary,Very Annie Mary,0,2001.0,,104,"Comedy,Musical"
tt0188160,movie,Price of Glory,Price of Glory,0,2000.0,,118,"Drama,Sport"
tt0188453,movie,Birthday Girl,Birthday Girl,0,2001.0,,93,"Comedy,Crime,Thriller"
tt0188490,movie,Catalina Trust,Catalina Trust,0,2000.0,,92,Drama
tt0188518,movie,Complicity,Complicity,0,2000.0,,99,"Drama,Thriller"
tt0188575,movie,Dragon and the Hawk,Dragon and the Hawk,0,2001.0,,86,"Action,Adventure,Crime"
tt0188688,movie,Insatiable Wives,Insatiable Wives,0,2000.0,,78,"Drama,Fantasy,Romance"
tt0189192,movie,Just Visiting,Just Visiting,0,2001.0,,88,"Adventure,Comedy,Fantasy"
tt0189456,movie,Cut,Cut,0,2000.0,,82,"Comedy,Horror,Mystery"
tt0189541,movie,Gabriela,Gabriela,0,2001.0,,93,"Drama,Romance"
tt0189998,movie,Shadow of the Vampire,Shadow of the Vampire,0,2000.0,,92,"Drama,Horror"
tt0190052,movie,Surrender,Surrender,0,2000.0,,94,"Drama,Fantasy,Romance"
tt0190138,movie,The Whole Nine Yards,The Whole Nine Yards,0,2000.0,,98,"Comedy,Crime"
tt0190332,movie,"Crouching Tiger, Hidden Dragon",Wo hu cang long,0,2000.0,,120,"Action,Adventure,Drama"
tt0190374,movie,Dungeons & Dragons,Dungeons & Dragons,0,2000.0,,107,"Action,Adventure,Fantasy"
tt0190398,movie,Flight of Fancy,Flight of Fancy,0,2000.0,,96,Family
tt0190449,movie,Heller als der Mond,Heller als der Mond,0,2000.0,,88,"Comedy,Crime"
tt0190524,movie,Left Behind: The Movie,Left Behind,0,2000.0,,100,"Action,Drama,Fantasy"
tt0190590,movie,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",0,2000.0,,107,"Adventure,Comedy,Crime"
tt0190736,movie,Sand,Sand,0,2000.0,,89,Drama
tt0190861,movie,Vatel,Vatel,0,2000.0,,103,"Biography,Drama,History"
tt0190865,movie,Vertical Limit,Vertical Limit,0,2000.0,,124,"Action,Adventure,Drama"
tt0190938,movie,Swindle,$windle,0,2002.0,,93,"Action,Crime,Drama"
tt0190994,movie,Cold Blooded,Bad Faith,0,2000.0,,97,"Crime,Drama,Thriller"
tt0191037,movie,Circus,Circus,0,2000.0,,95,"Crime,Drama,Thriller"
tt0191074,movie,New Best Friend,New Best Friend,0,2002.0,,91,"Drama,Mystery,Thriller"
tt0191133,movie,The Fighting Temptations,The Fighting Temptations,0,2003.0,,123,"Comedy,Drama,Music"
tt0191177,movie,Dischord,Dischord,0,2001.0,,102,"Drama,Music,Thriller"
tt0191211,movie,Jersey Guy,Jersey Guy,0,2003.0,,90,"Comedy,Drama"
tt0191242,movie,The Last Stop,The Last Stop,0,2000.0,,94,Thriller
tt0191397,movie,The Replacements,The Replacements,0,2000.0,,118,"Comedy,Sport"
tt0191636,movie,Widow of St. Pierre,La veuve de Saint-Pierre,0,2000.0,,112,"Drama,History,Romance"
tt0191754,movie,28 Days,28 Days,0,2000.0,,103,"Comedy,Drama"
tt0191787,movie,Apartment Hunting,Apartment Hunting,0,2000.0,,89,"Comedy,Romance"
tt0191889,movie,Chun can,Chun can,0,2005.0,,100,Drama
tt0191996,movie,Essex Boys,Essex Boys,0,2000.0,,102,"Crime,Thriller"
tt0192023,movie,Finder's Fee,Finder's Fee,0,2001.0,,100,"Drama,Thriller"
tt0192071,movie,Get Over It,Get Over It,0,2001.0,,87,"Comedy,Romance"
tt0192110,movie,Head Games,Head Games,0,2001.0,,90,Thriller
tt0192111,movie,Head Over Heels,Head Over Heels,0,2001.0,,86,"Comedy,Mystery,Romance"
tt0192126,movie,Honest,Honest,0,2000.0,,110,"Comedy,Crime,Romance"
tt0192237,movie,Leo und Claire,Leo und Claire,0,2001.0,,103,"Drama,Romance"
tt0192255,movie,The Little Vampire,The Little Vampire,0,2000.0,,95,"Adventure,Comedy,Family"
tt0192295,movie,Marlene,Marlene,0,2000.0,,132,"Biography,Drama,Music"
tt0192346,movie,Shadows of Memories,Senke uspomena,0,2000.0,,122,Drama
tt0192455,movie,Picking Up the Pieces,Picking Up the Pieces,0,2000.0,,95,"Comedy,Crime,Fantasy"
tt0192528,movie,Heaven & Hell,Reverse Heaven,0,2018.0,,104,Drama
tt0192614,movie,The Skulls,The Skulls,0,2000.0,,106,"Action,Crime,Drama"
tt0192719,movie,No Alibi,No Alibi,0,2000.0,,90,"Crime,Drama,Mystery"
tt0192731,movie,Urban Legends: Final Cut,Urban Legends: Final Cut,0,2000.0,,97,"Horror,Mystery"
tt0192788,movie,Where the Red Fern Grows,Where the Red Fern Grows,0,2003.0,,86,"Drama,Family"
tt0192789,movie,While Supplies Last,While Supplies Last,0,2002.0,,120,"Comedy,Musical"
tt0192912,movie,Married 2 Malcolm,Married 2 Malcolm,0,2000.0,,76,Comedy
tt0192947,movie,12,12,0,2003.0,,124,"Comedy,Music"
tt0192949,movie,Stardom,Stardom,0,2000.0,,100,"Comedy,Drama"
tt0193011,movie,Black Ball,Black Ball,0,2003.0,,80,Drama
tt0193135,movie,Enemies of Laughter,Enemies of Laughter,0,2000.0,,90,"Comedy,Romance"
tt0193318,movie,Merlin: The Return,Merlin: The Return,0,2000.0,,90,"Adventure,Family,Fantasy"
tt0193364,movie,The Order,The Order,0,2001.0,,89,"Action,Adventure,Comedy"
tt0193365,movie,Orphan,Orphan,0,2001.0,,99,Drama
tt0193537,movie,Summer Rain,Summer Rain,0,2001.0,,92,"Comedy,Romance"
tt0193545,movie,Looking for Leonard,Looking for Leonard,0,2002.0,,87,"Comedy,Crime,Drama"
tt0193560,movie,Texas Rangers,Texas Rangers,0,2001.0,,90,"Action,Adventure,Drama"
tt0193598,movie,Unforeseen,Unforeseen,0,2002.0,,80,Thriller
tt0193854,movie,A Shot at Glory,A Shot at Glory,0,2000.0,,114,"Drama,Sport"
tt0193859,movie,Dangerous Curves,Dangerous Curves,0,2000.0,,86,"Crime,Thriller"
tt0194104,movie,Leak,Lek,0,2000.0,,105,"Action,Crime,Thriller"
tt0194218,movie,Panic,Panic,0,2000.0,,88,"Comedy,Crime,Drama"
tt0194368,movie,Chain of Fools,Chain of Fools,0,2000.0,,98,"Comedy,Crime"
tt0194410,movie,The Stray,The Stray,0,2000.0,,90,Thriller
tt0194519,movie,We Married Margo,We Married Margo,0,2000.0,,85,Comedy
tt0195108,movie,Lies... In Love,Lies... In Love,0,2001.0,,97,Comedy
tt0195234,movie,Saving Grace,Saving Grace,0,2000.0,,93,"Comedy,Crime"
tt0195308,movie,Starforce,Starforce,0,2000.0,,93,"Action,Sci-Fi,Thriller"
tt0195393,movie,Harold Robbins' Body Parts,Vital Parts,0,2001.0,,87,"Action,Crime,Thriller"
tt0195551,movie,Berlin Nights,Berlin Nights,0,2005.0,,45,Drama
tt0195631,movie,Alone with a Stranger,Alone with a Stranger,0,2000.0,,90,"Drama,Thriller"
tt0195685,movie,Erin Brockovich,Erin Brockovich,0,2000.0,,131,"Biography,Drama"
tt0195714,movie,Final Destination,Final Destination,0,2000.0,,98,"Horror,Thriller"
tt0195778,movie,Here on Earth,Here on Earth,0,2000.0,,96,"Drama,Romance"
tt0195857,movie,Kin,Kin,0,2000.0,,89,Drama
tt0195860,movie,Knockout,Knockout,0,2000.0,,110,Drama
tt0195944,movie,Newsbreak,Newsbreak,0,2000.0,,94,"Action,Drama"
tt0195945,movie,Next Friday,Next Friday,0,2000.0,,98,Comedy
tt0196068,movie,Sam the Man,Sam the Man,0,2001.0,,87,"Comedy,Drama,Romance"
tt0196069,movie,Samsara,Samsara,0,2001.0,,145,"Adventure,Drama,Romance"
tt0196106,movie,MVP: Most Valuable Primate,MVP: Most Valuable Primate,0,2000.0,,93,"Comedy,Family,Sport"
tt0196158,movie,Ticker,Ticker,0,2001.0,,92,"Action,Crime,Thriller"
tt0196216,movie,Small Time Crooks,Small Time Crooks,0,2000.0,,94,"Comedy,Crime"
tt0196219,movie,The Wrecking Crew,The Wrecking Crew,0,2000.0,,80,"Action,Crime,Drama"
tt0196223,movie,The Right Temptation,The Right Temptation,0,2000.0,,95,"Drama,Romance,Thriller"
tt0196229,movie,Zoolander,Zoolander,0,2001.0,,90,Comedy
tt0196708,movie,Lockdown,Lockdown,0,2000.0,,105,"Drama,Thriller"
tt0196723,movie,Forever Lulu,Forever Lulu,0,2000.0,,99,"Drama,Romance"
tt0197072,movie,Escape Under Pressure,Under Pressure,0,2000.0,,94,"Action,Drama,Thriller"
tt0197096,movie,What's Cooking?,What's Cooking?,0,2000.0,,109,"Comedy,Drama,Romance"
tt0197299,movie,Black Sea Raid,Black Sea Raid,0,2000.0,,82,"Action,Drama"
tt0197384,movie,Crime + Punishment in Suburbia,Crime + Punishment in Suburbia,0,2000.0,,100,"Drama,Thriller"
tt0197633,movie,Live Freaky Die Freaky,Live Freaky Die Freaky,0,2006.0,,75,"Animation,Comedy,Musical"
tt0197644,movie,Loveblind,Loveblind,0,2000.0,,99,"Drama,Romance"
tt0197646,movie,Lush,Lush,0,2000.0,,93,"Comedy,Drama"
tt0197750,movie,Paranoid,Paranoid,0,2000.0,,93,"Crime,Horror,Thriller"
tt0197753,movie,Partners in Crime,Partners in Crime,0,2000.0,,90,"Crime,Drama"
tt0197862,movie,See Jane Run,See Jane Run,0,2001.0,,90,"Comedy,Crime,Drama"
tt0197929,movie,The Surprise Party,The Surprise Party,0,2001.0,,89,"Comedy,Romance"
tt0197951,movie,Tiger Claws III,Tiger Claws III,0,2000.0,,95,"Action,Fantasy"
tt0197996,movie,Vampires Anonymous,Vampires Anonymous,0,2003.0,,88,Comedy
tt0198013,movie,29 and Holding,29 and Holding,0,2004.0,,89,Comedy
tt0198021,movie,Where the Heart Is,Where the Heart Is,0,2000.0,,120,"Comedy,Drama,Romance"
tt0198284,movie,After Sex,After Sex,0,2000.0,,96,"Comedy,Drama,Romance"
tt0198386,movie,The Crew,The Crew,0,2000.0,,88,"Comedy,Crime"
tt0198460,movie,Escape to Grizzly Mountain,Escape to Grizzly Mountain,0,2000.0,,95,"Drama,Family,Sci-Fi"
tt0198748,movie,Mergers & Acquisitions,Mergers & Acquisitions,0,2001.0,,90,Comedy
tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001.0,,92,"Adventure,Animation,Comedy"
tt0198893,movie,Passion's Desire,Passion's Desire,0,2000.0,,95,"Drama,Romance,Thriller"
tt0198903,movie,Perfect Fit,Perfect Fit,0,2000.0,,103,"Comedy,Thriller"
tt0199007,movie,Secret Pleasures,Secret Pleasures,0,2002.0,,90,"Drama,Romance"
tt0199129,movie,The Visit,The Visit,0,2000.0,,107,Drama
tt0199290,movie,3 Strikes,3 Strikes,0,2000.0,,82,Comedy
tt0199314,movie,About Adam,About Adam,0,2000.0,,97,"Comedy,Romance"
tt0199481,movie,Druids,Vercingétorix,0,2001.0,,120,"Adventure,Biography,Drama"
tt0199504,movie,The Exchange,The Exchange,0,2000.0,,95,"Crime,Drama"
tt0199602,movie,Holy Hollywood,Holy Hollywood,0,2021.0,,82,Comedy
tt0199626,movie,In the Cut,In the Cut,0,2003.0,,119,"Mystery,Thriller"
tt0199650,movie,Jill Rips,Jill Rips,0,2000.0,,94,"Drama,Thriller"
tt0199725,movie,Love & Basketball,Love & Basketball,0,2000.0,,124,"Drama,Romance,Sport"
tt0199727,movie,"Love, Honor and Obey","Love, Honour and Obey",0,2000.0,,103,"Comedy,Crime"
tt0199744,movie,Mambo Café,Mambo Café,0,2000.0,,98,"Comedy,Drama,Romance"
tt0199753,movie,Red Planet,Red Planet,0,2000.0,,106,"Action,Sci-Fi,Thriller"
tt0199898,movie,Old Master Q 2001,Lo Foo Ji,0,2001.0,,104,"Action,Animation"
tt0199974,movie,The Prophet's Game,The Prophet's Game,0,2000.0,,106,"Crime,Drama,Thriller"
tt0200027,movie,Riding in Cars with Boys,Riding in Cars with Boys,0,2001.0,,132,"Biography,Comedy,Drama"
tt0200171,movie,Stanley's Gig,Stanley's Gig,0,2000.0,,93,"Drama,Music"
tt0200192,movie,Cheeky,Tra(sgre)dire,0,2000.0,,91,"Comedy,Drama"
tt0200422,movie,Lover's Prayer,All Forgotten,0,2001.0,,106,"Drama,Romance,War"
tt0200427,movie,Diamond Men,Diamond Men,0,2000.0,,100,Drama
tt0200465,movie,The Bank Job,The Bank Job,0,2008.0,,111,"Crime,Drama,Thriller"
tt0200472,movie,Beautiful Joe,Beautiful Joe,0,2000.0,,98,"Comedy,Drama"
tt0200483,movie,Between the Moon and Montevideo,Between the Moon and Montevideo,0,2001.0,,115,"Drama,Sci-Fi"
tt0200525,movie,The Chameleon,The Chameleon,0,2001.0,,90,Thriller
tt0200530,movie,Chuck & Buck,Chuck & Buck,0,2000.0,,96,"Comedy,Drama"
tt0200550,movie,Coyote Ugly,Coyote Ugly,0,2000.0,,100,"Comedy,Drama,Music"
tt0200669,movie,The Golden Bowl,The Golden Bowl,0,2000.0,,130,"Drama,Romance"
tt0200720,movie,The House of Mirth,The House of Mirth,0,2000.0,,135,"Drama,Romance"
tt0200954,movie,Totally Blonde,Totally Blonde,0,2001.0,,94,Comedy
tt0201020,movie,The Rising Place,The Rising Place,0,2001.0,,93,Drama
tt0201275,movie,True Rights,True Rights,0,2000.0,,101,Drama
tt0201394,movie,The Shrink Is In,The Shrink Is In,0,2001.0,,92,"Comedy,Romance"
tt0201479,movie,Rip It Off,Beyond the City Limits,0,2001.0,,91,"Crime,Drama,Thriller"
tt0201485,movie,The Body,The Body,0,2001.0,,109,"Drama,Mystery,Romance"
tt0201670,movie,House!,House!,0,2000.0,,90,"Comedy,Romance"
tt0201694,movie,Longshot,Longshot,0,2001.0,,93,"Action,Comedy,Crime"
tt0201726,movie,The Last Producer,The Last Producer,0,2000.0,,90,"Comedy,Drama"
tt0201737,movie,Lost in the Pershing Point Hotel,Lost in the Pershing Point Hotel,0,2000.0,,107,"Comedy,Drama"
tt0201844,movie,Survival Island,Survival Island,0,2002.0,,85,"Horror,Thriller"
tt0201888,movie,Rent a Friend,Rent a Friend,0,2000.0,,90,"Comedy,Romance"
tt0201899,movie,A Rumor of Angels,A Rumor of Angels,0,2000.0,,106,Drama
tt0201901,movie,Just One Night,Just One Night,0,2000.0,,90,Comedy
tt0201934,movie,Sister Blue,Sister Blue,0,2003.0,,88,"Drama,Thriller"
tt0202236,movie,Tribulation,Tribulation,0,2000.0,,95,"Drama,Sci-Fi,Thriller"
tt0202294,movie,Childhood,Childhood,0,2001.0,,85,Drama
